id,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
12643,M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.175.068.493.150.680,6.953.424.657.534.240,1,0,1,0,3.0,FALSE
12644,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,603.041.095.890.411,11.706.849.315.068.400,1,0,0,0,2.0,FALSE
12645,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,603.041.095.890.411,11.706.849.315.068.400,1,0,0,0,2.0,FALSE
12646,F,N,Y,1,Commercial associate,Higher education,Separated,House / apartment,47.367.123.287.671.200,15.205.479.452.054.700,1,0,0,1,2.0,FALSE
12647,F,N,Y,1,Commercial associate,Higher education,Separated,House / apartment,47.367.123.287.671.200,15.205.479.452.054.700,1,0,0,1,2.0,FALSE
12648,F,N,Y,1,Commercial associate,Higher education,Separated,House / apartment,47.367.123.287.671.200,15.205.479.452.054.700,1,0,0,1,2.0,FALSE
12649,F,N,Y,1,Commercial associate,Higher education,Separated,House / apartment,47.367.123.287.671.200,15.205.479.452.054.700,1,0,0,1,2.0,FALSE
12650,F,N,Y,1,Commercial associate,Higher education,Separated,House / apartment,47.367.123.287.671.200,15.205.479.452.054.700,1,0,0,1,2.0,FALSE
12651,F,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.213.972.602.739.720,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12652,F,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.213.972.602.739.720,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12653,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.407.671.232.876.710,7.835.616.438.356.160,1,1,0,0,2.0,FALSE
12654,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.407.671.232.876.710,7.835.616.438.356.160,1,1,0,0,2.0,FALSE
12655,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.407.671.232.876.710,7.835.616.438.356.160,1,1,0,0,2.0,FALSE
12656,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,30.164.383.561.643.800,5.035.616.438.356.160,1,0,0,0,4.0,FALSE
12657,M,N,N,0,Commercial associate,Secondary / secondary special,Married,Rented apartment,52.035.616.438.356.100,4.786.301.369.863.010,1,0,0,1,2.0,FALSE
12658,M,N,N,0,Commercial associate,Secondary / secondary special,Married,Rented apartment,52.035.616.438.356.100,4.786.301.369.863.010,1,0,0,1,2.0,FALSE
12659,F,N,Y,0,Pensioner,Higher education,Widow,House / apartment,6.121.643.835.616.430,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
12660,F,N,Y,1,Working,Secondary / secondary special,Single / not married,House / apartment,4.140.821.917.808.210,17.123.287.671.232.800,1,0,0,0,2.0,FALSE
12661,F,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,40.106.849.315.068.400,186.027.397.260.274,1,0,0,0,2.0,FALSE
12662,F,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,40.106.849.315.068.400,186.027.397.260.274,1,0,0,0,2.0,FALSE
12663,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.951.780.821.917.800,37.013.698.630.136.900,1,0,0,0,2.0,FALSE
12664,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.147.945.205.479.450,8.536.986.301.369.860,1,1,1,0,2.0,FALSE
12665,F,Y,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,34.635.616.438.356.100,9.035.616.438.356.160,1,0,0,0,4.0,FALSE
12666,F,Y,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,34.635.616.438.356.100,9.035.616.438.356.160,1,0,0,0,4.0,FALSE
12667,F,Y,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,34.635.616.438.356.100,9.035.616.438.356.160,1,0,0,0,4.0,FALSE
12668,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.727.945.205.479.450,8.865.753.424.657.530,1,0,0,0,2.0,FALSE
12669,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.727.945.205.479.450,8.865.753.424.657.530,1,0,0,0,2.0,FALSE
12670,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.727.945.205.479.450,8.865.753.424.657.530,1,0,0,0,2.0,FALSE
12671,M,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.383.013.698.630.130,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12672,M,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.383.013.698.630.130,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12673,F,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,4.885.753.424.657.530,16.986.301.369.863.000,1,0,1,0,2.0,FALSE
12674,F,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,4.885.753.424.657.530,16.986.301.369.863.000,1,0,1,0,2.0,FALSE
12675,F,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,4.885.753.424.657.530,16.986.301.369.863.000,1,0,1,0,2.0,FALSE
12676,M,N,N,0,Commercial associate,Higher education,Civil marriage,House / apartment,25.646.575.342.465.700,4.493.150.684.931.500,1,1,0,0,2.0,FALSE
12677,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.755.616.438.356.160,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12678,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.755.616.438.356.160,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12679,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.755.616.438.356.160,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12680,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.755.616.438.356.160,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12681,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.653.424.657.534.240,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12682,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.653.424.657.534.240,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12683,F,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,4.671.780.821.917.800,836.986.301.369.863,1,0,0,0,2.0,FALSE
12684,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.367.123.287.671.200,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12685,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.367.123.287.671.200,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12686,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.367.123.287.671.200,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12687,M,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,2.950.958.904.109.580,37.013.698.630.136.900,1,0,0,0,4.0,FALSE
12688,F,N,N,1,Working,Secondary / secondary special,Married,With parents,351.013.698.630.137,9.284.931.506.849.310,1,1,1,0,3.0,FALSE
12689,F,N,N,1,Working,Secondary / secondary special,Married,With parents,351.013.698.630.137,9.284.931.506.849.310,1,1,1,0,3.0,FALSE
12690,F,N,N,1,Working,Secondary / secondary special,Married,With parents,351.013.698.630.137,9.284.931.506.849.310,1,1,1,0,3.0,FALSE
12691,F,N,N,1,Working,Secondary / secondary special,Married,With parents,351.013.698.630.137,9.284.931.506.849.310,1,1,1,0,3.0,FALSE
12692,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,3.988.219.178.082.190,20.126.027.397.260.200,1,0,1,1,4.0,FALSE
12693,F,N,Y,3,Working,Secondary / secondary special,Married,House / apartment,3.567.123.287.671.230,10.117.808.219.178.000,1,0,0,0,5.0,FALSE
12694,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.935.068.493.150.680,2.195.890.410.958.900,1,0,1,0,2.0,FALSE
12695,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.935.068.493.150.680,2.195.890.410.958.900,1,0,1,0,2.0,FALSE
12696,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.935.068.493.150.680,2.195.890.410.958.900,1,0,1,0,2.0,FALSE
12697,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.935.068.493.150.680,2.195.890.410.958.900,1,0,1,0,2.0,FALSE
12698,F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,586.054.794.520.548,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
12699,F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,586.054.794.520.548,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
12700,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.095.342.465.753.420,13.372.602.739.726.000,1,0,0,0,3.0,FALSE
12701,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.095.342.465.753.420,13.372.602.739.726.000,1,0,0,0,3.0,FALSE
12702,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.095.342.465.753.420,13.372.602.739.726.000,1,0,0,0,3.0,FALSE
12703,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.566.027.397.260.270,6.367.123.287.671.230,1,1,1,0,2.0,FALSE
12704,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.566.027.397.260.270,6.367.123.287.671.230,1,1,1,0,2.0,FALSE
12705,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.566.027.397.260.270,6.367.123.287.671.230,1,1,1,0,2.0,FALSE
12706,F,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,4.057.534.246.575.340,4.534.246.575.342.460,1,0,0,0,2.0,FALSE
12707,F,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,4.057.534.246.575.340,4.534.246.575.342.460,1,0,0,0,2.0,FALSE
12708,F,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,4.057.534.246.575.340,4.534.246.575.342.460,1,0,0,0,2.0,FALSE
12709,F,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,4.057.534.246.575.340,4.534.246.575.342.460,1,0,0,0,2.0,FALSE
12710,F,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,4.057.534.246.575.340,4.534.246.575.342.460,1,0,0,0,2.0,FALSE
12711,M,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented apartment,4.518.082.191.780.820,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12712,M,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented apartment,4.518.082.191.780.820,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12713,M,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented apartment,4.518.082.191.780.820,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12714,M,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented apartment,4.518.082.191.780.820,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12715,M,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented apartment,4.518.082.191.780.820,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12716,M,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented apartment,4.518.082.191.780.820,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12717,M,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented apartment,4.518.082.191.780.820,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12718,M,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented apartment,4.518.082.191.780.820,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12719,M,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented apartment,4.518.082.191.780.820,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12720,F,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,32.534.246.575.342.400,7.035.616.438.356.160,1,1,0,0,4.0,FALSE
12721,F,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,32.534.246.575.342.400,7.035.616.438.356.160,1,1,0,0,4.0,FALSE
12722,F,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,32.534.246.575.342.400,7.035.616.438.356.160,1,1,0,0,4.0,FALSE
12723,F,Y,Y,0,Working,Higher education,Married,House / apartment,5.711.780.821.917.800,11.205.479.452.054.700,1,1,1,0,2.0,FALSE
12724,F,Y,Y,0,Working,Higher education,Married,House / apartment,5.711.780.821.917.800,11.205.479.452.054.700,1,1,1,0,2.0,FALSE
12725,F,Y,Y,0,Working,Higher education,Married,House / apartment,5.711.780.821.917.800,11.205.479.452.054.700,1,1,1,0,2.0,FALSE
12726,F,N,N,1,State servant,Secondary / secondary special,Married,House / apartment,3.096.986.301.369.860,10.953.424.657.534.200,1,1,1,0,3.0,FALSE
12727,F,N,N,1,State servant,Secondary / secondary special,Married,House / apartment,3.096.986.301.369.860,10.953.424.657.534.200,1,1,1,0,3.0,FALSE
12728,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.978.904.109.589.040,936.986.301.369.863,1,0,0,0,2.0,FALSE
12729,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.978.904.109.589.040,936.986.301.369.863,1,0,0,0,2.0,FALSE
12730,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,3.978.904.109.589.040,936.986.301.369.863,1,0,0,0,2.0,FALSE
12731,M,N,N,1,State servant,Secondary / secondary special,Married,House / apartment,37.989.041.095.890.400,17.208.219.178.082.100,1,0,0,0,3.0,FALSE
12732,F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,5.698.082.191.780.820,-10.006.657.534.246.500,1,0,1,0,1.0,FALSE
12733,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.485.205.479.452.050,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
12734,M,Y,Y,1,Commercial associate,Higher education,Married,House / apartment,2.729.041.095.890.410,4.863.013.698.630.130,1,0,0,0,3.0,FALSE
12735,M,Y,Y,1,Commercial associate,Higher education,Married,House / apartment,2.729.041.095.890.410,4.863.013.698.630.130,1,0,0,0,3.0,FALSE
12736,M,Y,Y,1,Commercial associate,Higher education,Married,House / apartment,2.729.041.095.890.410,4.863.013.698.630.130,1,0,0,0,3.0,FALSE
12737,M,Y,Y,1,Commercial associate,Higher education,Married,House / apartment,2.729.041.095.890.410,4.863.013.698.630.130,1,0,0,0,3.0,FALSE
12738,M,Y,Y,1,Commercial associate,Higher education,Married,House / apartment,2.729.041.095.890.410,4.863.013.698.630.130,1,0,0,0,3.0,FALSE
12739,M,Y,Y,1,Commercial associate,Higher education,Married,House / apartment,2.729.041.095.890.410,4.863.013.698.630.130,1,0,0,0,3.0,FALSE
12740,M,N,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,62.465.753.424.657.500,2.794.520.547.945.200,1,0,0,0,2.0,FALSE
12741,M,N,N,0,Working,Secondary / secondary special,Civil marriage,House / apartment,62.465.753.424.657.500,2.794.520.547.945.200,1,0,0,0,2.0,TRUE
12742,M,Y,Y,0,Working,Higher education,Separated,House / apartment,4.056.438.356.164.380,19.452.054.794.520.500,1,1,1,0,1.0,FALSE
12743,M,Y,Y,0,Working,Higher education,Separated,House / apartment,4.056.438.356.164.380,19.452.054.794.520.500,1,1,1,0,1.0,FALSE
12744,F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,5.666.027.397.260.270,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
12745,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,4.047.945.205.479.450,13.643.835.616.438.300,1,0,0,0,2.0,FALSE
12746,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,4.047.945.205.479.450,13.643.835.616.438.300,1,0,0,0,2.0,FALSE
12747,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,4.047.945.205.479.450,13.643.835.616.438.300,1,0,0,0,2.0,FALSE
12748,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.704.109.589.041.000,3.032.876.712.328.760,1,0,0,0,2.0,FALSE
12749,M,Y,Y,1,Working,Higher education,Married,House / apartment,36.484.931.506.849.300,10.035.616.438.356.100,1,0,0,0,3.0,FALSE
12750,M,Y,Y,1,Working,Higher education,Married,House / apartment,36.484.931.506.849.300,10.035.616.438.356.100,1,0,0,0,3.0,FALSE
12751,M,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.484.931.506.849.300,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
12752,M,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.484.931.506.849.300,-10.006.657.534.246.500,1,0,1,0,2.0,FALSE
12753,F,Y,Y,0,Working,Higher education,Married,House / apartment,4.261.369.863.013.690,6.619.178.082.191.780,1,0,1,0,2.0,FALSE
12754,F,Y,Y,0,Working,Higher education,Married,House / apartment,4.261.369.863.013.690,6.619.178.082.191.780,1,0,1,0,2.0,FALSE
12755,F,Y,Y,0,Working,Higher education,Married,House / apartment,4.261.369.863.013.690,6.619.178.082.191.780,1,0,1,0,2.0,FALSE
12756,F,Y,Y,0,Working,Higher education,Married,House / apartment,4.261.369.863.013.690,6.619.178.082.191.780,1,0,1,0,2.0,FALSE
12757,M,N,Y,1,State servant,Higher education,Married,House / apartment,2.946.849.315.068.490,6.452.054.794.520.540,1,0,0,0,3.0,FALSE
12758,M,N,Y,1,State servant,Higher education,Married,House / apartment,2.946.849.315.068.490,6.452.054.794.520.540,1,0,0,0,3.0,FALSE
12759,M,N,Y,1,State servant,Higher education,Married,House / apartment,2.946.849.315.068.490,6.452.054.794.520.540,1,0,0,0,3.0,FALSE
12760,M,N,Y,1,State servant,Higher education,Married,House / apartment,2.946.849.315.068.490,6.452.054.794.520.540,1,0,0,0,3.0,FALSE
12761,M,N,Y,1,State servant,Higher education,Married,House / apartment,2.946.849.315.068.490,6.452.054.794.520.540,1,0,0,0,3.0,FALSE
12762,M,N,Y,1,State servant,Higher education,Married,House / apartment,2.946.849.315.068.490,6.452.054.794.520.540,1,0,0,0,3.0,FALSE
12763,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,3.022.465.753.424.650,8.602.739.726.027.390,1,1,0,0,3.0,FALSE
12764,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.841.369.863.013.690,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12765,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.841.369.863.013.690,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12766,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,5.841.369.863.013.690,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12767,F,N,N,0,State servant,Secondary / secondary special,Married,Municipal apartment,2.427.945.205.479.450,4.452.054.794.520.540,1,1,0,0,2.0,FALSE
12768,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.658.082.191.780.820,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12769,F,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,5.472.054.794.520.540,3.538.904.109.589.040,1,0,0,0,1.0,FALSE
12770,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,31.731.506.849.315.000,203.013.698.630.137,1,0,1,0,2.0,FALSE
12771,F,Y,Y,2,State servant,Higher education,Married,House / apartment,35.347.945.205.479.400,11.287.671.232.876.700,1,0,0,0,4.0,FALSE
12772,F,Y,Y,2,State servant,Higher education,Married,House / apartment,35.347.945.205.479.400,11.287.671.232.876.700,1,0,0,0,4.0,FALSE
12773,F,Y,Y,2,State servant,Higher education,Married,House / apartment,35.347.945.205.479.400,11.287.671.232.876.700,1,0,0,0,4.0,FALSE
12774,F,N,Y,0,State servant,Higher education,Married,House / apartment,5.918.082.191.780.820,3.421.917.808.219.170,1,1,0,0,2.0,FALSE
12775,M,Y,Y,1,Working,Secondary / secondary special,Married,With parents,28.797.260.273.972.600,6.452.054.794.520.540,1,1,1,0,3.0,FALSE
12776,M,Y,Y,1,Working,Secondary / secondary special,Married,With parents,28.797.260.273.972.600,6.452.054.794.520.540,1,1,1,0,3.0,FALSE
12777,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.945.479.452.054.790,9.284.931.506.849.310,1,0,0,1,2.0,FALSE
12778,M,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.945.479.452.054.790,9.284.931.506.849.310,1,0,0,1,2.0,FALSE
12779,F,N,Y,0,State servant,Secondary / secondary special,Married,Municipal apartment,29.660.273.972.602.700,4.032.876.712.328.760,1,0,0,0,2.0,FALSE
12780,M,N,Y,0,Working,Secondary / secondary special,Married,With parents,4.042.191.780.821.910,7.865.753.424.657.530,1,1,0,0,2.0,FALSE
12781,M,N,Y,0,Working,Secondary / secondary special,Married,With parents,4.042.191.780.821.910,7.865.753.424.657.530,1,1,0,0,2.0,FALSE
12782,M,N,Y,0,Working,Secondary / secondary special,Married,With parents,4.042.191.780.821.910,7.865.753.424.657.530,1,1,0,0,2.0,FALSE
12783,M,N,Y,0,Working,Secondary / secondary special,Married,With parents,4.042.191.780.821.910,7.865.753.424.657.530,1,1,0,0,2.0,FALSE
12784,M,N,Y,0,Working,Secondary / secondary special,Married,With parents,4.042.191.780.821.910,7.865.753.424.657.530,1,1,0,0,2.0,FALSE
12785,F,N,Y,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,3.993.972.602.739.720,20.126.027.397.260.200,1,0,0,0,2.0,FALSE
12786,F,N,Y,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,3.993.972.602.739.720,20.126.027.397.260.200,1,0,0,0,2.0,FALSE
12787,F,N,Y,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,3.993.972.602.739.720,20.126.027.397.260.200,1,0,0,0,2.0,FALSE
12788,F,N,Y,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,3.993.972.602.739.720,20.126.027.397.260.200,1,0,0,0,2.0,FALSE
12789,F,N,Y,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,3.993.972.602.739.720,20.126.027.397.260.200,1,0,0,0,2.0,FALSE
12790,F,N,Y,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,3.993.972.602.739.720,20.126.027.397.260.200,1,0,0,0,2.0,FALSE
12791,F,N,Y,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,3.993.972.602.739.720,20.126.027.397.260.200,1,0,0,0,2.0,FALSE
12792,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,29.457.534.246.575.300,16.164.383.561.643.800,1,1,0,0,1.0,FALSE
12793,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,29.457.534.246.575.300,16.164.383.561.643.800,1,1,0,0,1.0,FALSE
12794,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,29.457.534.246.575.300,16.164.383.561.643.800,1,1,0,0,1.0,FALSE
12795,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,29.457.534.246.575.300,16.164.383.561.643.800,1,1,0,0,1.0,FALSE
12796,F,Y,Y,2,Working,Higher education,Married,House / apartment,31.778.082.191.780.800,5.282.191.780.821.910,1,1,1,0,4.0,FALSE
12797,M,N,Y,3,Working,Secondary / secondary special,Married,House / apartment,39.276.712.328.767.100,18.794.520.547.945.200,1,0,0,0,5.0,FALSE
12798,M,N,Y,3,Working,Secondary / secondary special,Married,House / apartment,39.276.712.328.767.100,18.794.520.547.945.200,1,0,0,0,5.0,FALSE
12799,M,N,Y,3,Working,Secondary / secondary special,Married,House / apartment,39.276.712.328.767.100,18.794.520.547.945.200,1,0,0,0,5.0,FALSE
12800,F,Y,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,3.349.589.041.095.890,3.786.301.369.863.010,1,1,1,0,4.0,FALSE
12801,F,Y,Y,0,Pensioner,Higher education,Separated,House / apartment,59.704.109.589.041.000,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
12802,F,Y,Y,0,Pensioner,Higher education,Separated,House / apartment,59.704.109.589.041.000,-10.006.657.534.246.500,1,0,0,0,1.0,FALSE
12803,M,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,351.945.205.479.452,4.493.150.684.931.500,1,0,0,0,2.0,FALSE
12804,M,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,351.945.205.479.452,4.493.150.684.931.500,1,0,0,0,2.0,FALSE
12805,F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,46.701.369.863.013.600,3.863.013.698.630.130,1,0,1,0,2.0,FALSE
12806,F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,46.701.369.863.013.600,3.863.013.698.630.130,1,0,1,0,2.0,FALSE
12807,F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,46.701.369.863.013.600,3.863.013.698.630.130,1,0,1,0,2.0,FALSE
12808,F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,46.701.369.863.013.600,3.863.013.698.630.130,1,0,1,0,2.0,FALSE
12809,F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,46.701.369.863.013.600,3.863.013.698.630.130,1,0,1,0,2.0,FALSE
12810,F,N,Y,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,59.778.082.191.780.800,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12811,M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,27.832.876.712.328.700,5.2,1,1,1,0,2.0,FALSE
12812,F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.287.397.260.273.970,23.046.575.342.465.700,1,1,1,0,2.0,FALSE
12813,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.248.219.178.082.190,1.670.958.904.109.580,1,0,0,0,3.0,FALSE
12814,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.248.219.178.082.190,1.670.958.904.109.580,1,0,0,0,3.0,FALSE
12815,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.248.219.178.082.190,1.670.958.904.109.580,1,0,0,0,3.0,FALSE
12816,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.248.219.178.082.190,1.670.958.904.109.580,1,0,0,0,3.0,FALSE
12817,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.248.219.178.082.190,1.670.958.904.109.580,1,0,0,0,3.0,FALSE
12818,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.248.219.178.082.190,1.670.958.904.109.580,1,0,0,0,3.0,FALSE
12819,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.248.219.178.082.190,1.670.958.904.109.580,1,0,0,0,3.0,FALSE
12820,F,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,4.248.219.178.082.190,1.670.958.904.109.580,1,0,0,0,3.0,FALSE
12821,F,N,Y,0,Pensioner,Higher education,Married,House / apartment,6.714.246.575.342.460,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12822,F,N,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,3.592.876.712.328.760,11.123.287.671.232.800,1,0,0,0,3.0,FALSE
12823,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.216.164.383.561.640,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
12824,F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,6.216.164.383.561.640,-10.006.657.534.246.500,1,0,0,0,2.0,FALSE
